qid,num_rel,num_methods_hit_any,num_methods_hit_all,high_concordance_any,low_concordance_any,k,bge.txt_hit_any,bge.txt_hit_all,bge.txt_rel_in_topk,bge.txt_first_hit_rank,bm25.txt_hit_any,bm25.txt_hit_all,bm25.txt_rel_in_topk,bm25.txt_first_hit_rank,bm25_e5_rerank.txt_hit_any,bm25_e5_rerank.txt_hit_all,bm25_e5_rerank.txt_rel_in_topk,bm25_e5_rerank.txt_first_hit_rank,e5.txt_hit_any,e5.txt_hit_all,e5.txt_rel_in_topk,e5.txt_first_hit_rank,hybrid_rrf_bm25_e5.txt_hit_any,hybrid_rrf_bm25_e5.txt_hit_all,hybrid_rrf_bm25_e5.txt_rel_in_topk,hybrid_rrf_bm25_e5.txt_first_hit_rank
1a1f9af2-d05e-4806-b06d-8ad6e3dfdc7b,2,5,5,True,False,10,True,True,2,3,True,True,2,1,True,True,2,3,True,True,2,3,True,True,2,1
1a26e67d-8f95-4ea6-a287-bcdb39d7f9ab,2,5,3,True,False,10,True,False,1,1,True,True,2,4,True,True,2,6,True,False,1,7,True,True,2,3
1a9d3c43-3722-42af-93d2-ae2d5abeea69,2,5,1,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1
1ac31e49-1be0-46ff-8d27-83cca750f8f0,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
1aca3c75-30db-442e-a3c4-bd0448e2c651,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,2,True,True,2,2,True,True,2,1
1ae9229c-92a2-4906-b3fb-05a563762e8a,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
1af41a4c-6bef-47f9-b91d-e00b48e5094f,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
1af9afb6-b672-47f3-9871-ca1ca6160003,2,5,3,True,False,10,True,False,1,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
1b3ae4a1-f7fc-4f8d-bd99-4613606af78f,2,4,4,True,False,10,True,True,2,3,False,False,0,,True,True,2,3,True,True,2,3,True,True,2,2
1b41db9b-efc2-4ebe-a74c-652cbde03812,2,5,1,True,False,10,True,False,1,6,True,False,1,3,True,False,1,9,True,False,1,9,True,True,2,2
1b4b58b5-6ec0-4cca-9e95-3ce843e06583,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
1b9fb6d1-815b-48d9-8e35-9d54369f5f94,2,5,0,True,False,10,True,False,1,2,True,False,1,2,True,False,1,2,True,False,1,2,True,False,1,2
1bc02f9c-4061-4071-957f-f737ab2904fb,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
1bdd3583-5039-4872-8433-5af93fd30df4,2,5,1,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1
1c1695e3-0722-43e2-a0f8-650e81c73621,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
1c23bc80-3798-447c-950e-a57ab41537f5,2,5,4,True,False,10,True,False,1,1,True,True,2,1,True,True,2,3,True,True,2,3,True,True,2,1
1c385f30-23e8-4bbd-b347-bba75803b80f,2,5,5,True,False,10,True,True,2,3,True,True,2,1,True,True,2,3,True,True,2,4,True,True,2,1
1c5a7ce3-3734-49a0-9731-5bf3b4dfe6bd,2,5,0,True,False,10,True,False,1,1,True,False,1,2,True,False,1,1,True,False,1,1,True,False,1,1
1c6ce0d6-dfaa-4b5e-aab4-298d210afcd0,2,5,4,True,False,10,True,True,2,1,True,False,1,9,True,True,2,1,True,True,2,1,True,True,2,2
1c7f605e-4a49-48e2-876c-dd12432878bd,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
1c897593-ff68-4998-80f9-1b9eab2528a1,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
1cda0534-f159-4342-b254-0968122e4cd0,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
1d4dd087-94e0-4ef0-86b0-ec1fa574e4f9,2,5,4,True,False,10,True,True,2,3,True,False,1,1,True,True,2,3,True,True,2,3,True,True,2,1
1d4e33c9-fb8a-4ced-bceb-f0bf2a5889bb,2,4,0,True,False,10,True,False,1,1,False,False,0,,True,False,1,1,True,False,1,1,True,False,1,3
1d606556-083d-45c1-9c4a-176400fb925b,2,5,2,True,False,10,True,False,1,1,True,False,1,2,True,True,2,2,True,False,1,2,True,True,2,1
1d704638-c0d1-4e6b-a648-aedeccc87165,2,5,5,True,False,10,True,True,2,3,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
1dbab36a-76f0-4c6a-9844-d8ad1f98051f,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
1e15082d-6bf4-4b4e-ac50-eaa8a972c058,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,2
1e1579ae-366c-48f9-bf53-1ce25a9fe1d3,2,5,2,True,False,10,True,False,1,3,True,True,2,1,True,False,1,2,True,False,1,2,True,True,2,1
1e1dad71-7046-4e36-a861-0e16040cf5a0,2,5,4,True,False,10,True,False,1,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
1e3f246b-8a02-4602-8eaa-10cdc7c4d81a,2,5,4,True,False,10,True,False,1,4,True,True,2,6,True,True,2,3,True,True,2,3,True,True,2,4
1e717740-d368-48f4-a6dc-2890bd15c3c3,2,5,3,True,False,10,True,False,1,2,True,True,2,1,True,True,2,2,True,False,1,2,True,True,2,1
1e7e1527-7ba5-4c77-98cb-386b9dc3f952,2,5,0,True,False,10,True,False,1,3,True,False,1,4,True,False,1,8,True,False,1,9,True,False,1,2
1eeae3e0-6b93-4265-a9bc-3637e60b7ac1,2,5,4,True,False,10,True,True,2,2,True,False,1,6,True,True,2,1,True,True,2,1,True,True,2,2
1efd8486-7db0-4f8d-8b37-70616af0e3f9,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
1f33b753-eb66-4b3b-8353-d59e797137a4,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
1f8af262-9a56-4e73-b40a-0219c1784c20,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,3,True,True,2,3,True,True,2,1
1fb62be0-7879-40cd-907e-5656b0c95f1d,2,4,0,True,False,10,True,False,1,1,False,False,0,,True,False,1,2,True,False,1,2,True,False,1,1
1fd6ab6c-223f-499d-bda6-0287a04ba4e6,2,3,1,False,False,10,True,False,1,6,True,False,1,2,False,False,0,,False,False,0,,True,True,2,1
1feb98d2-70ce-4137-af33-2cdb1124da67,2,5,5,True,False,10,True,True,2,3,True,True,2,1,True,True,2,3,True,True,2,3,True,True,2,1
1ff82ada-83e1-41c6-ba14-b88f6ce0346a,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
203c9f82-1eda-4f9c-94e5-541a28141be3,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
205c8a28-274f-44ef-807e-794eee0459a2,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
20b4fdd5-4a46-46e9-b288-305c2adfb457,2,5,5,True,False,10,True,True,2,1,True,True,2,3,True,True,2,1,True,True,2,1,True,True,2,2
20e1f26a-32f8-4b50-adaa-bca6cf2fcbac,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
2129a5ee-0289-40e6-8414-e25707aa4416,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
213ab51b-5fe5-4a75-b823-cfcac2483b1a,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
2147de43-0f70-4f18-a6a4-18ec9d3a2954,2,5,5,True,False,10,True,True,2,3,True,True,2,5,True,True,2,1,True,True,2,1,True,True,2,2
21558fd3-177f-4033-8076-6a83564d968c,2,5,3,True,False,10,True,False,1,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
21891b96-19b1-4473-828a-715899c7f5f2,2,5,3,True,False,10,True,True,2,1,True,True,2,3,True,False,1,3,True,False,1,5,True,True,2,1
219262f6-aefc-4054-8c88-7e5c549a5691,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
21c1360f-7e1b-4c8d-84c6-fc04db19b162,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
21cd0c2c-7a71-40e2-92bc-3f944ac75b10,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,3,True,True,2,4,True,True,2,1
21f999d9-8b83-4d41-a36b-8d3d8e498f98,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,True,2,3,True,True,2,1
22243eb5-0eb8-4469-b013-1dd3a42b0e69,2,5,3,True,False,10,True,True,2,1,True,True,2,2,True,False,1,6,True,False,1,6,True,True,2,1
223b6a1e-03c4-45c7-9753-cf55d4e343e1,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
226934b6-931d-4678-8a49-3ff55307dfbb,2,5,5,True,False,10,True,True,2,4,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
227a267e-2d5d-420c-88dd-cc109fb34373,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
229736cd-8e2d-40ad-8425-78bdb8b6a02a,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
22ea8608-222b-4d6b-9dd1-4b80be91f321,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
22f7e0fc-e45f-4b2a-885d-b152b69bbc6f,2,5,1,True,False,10,True,False,1,2,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1
230fc462-c4ff-4222-94e2-2b9f363266fb,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,1
2361c1cd-0cca-4f97-9f88-b67017d10a34,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,4,True,False,1,5,True,False,1,1
23c7c1fe-6c97-4a53-963a-57dabf3b3d71,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
23cf3e8c-379a-483e-96a6-cd0513485f48,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
240f4a2d-0cd2-43e7-b350-bb28f8f4d5bc,2,5,4,True,False,10,True,False,1,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
24136fdd-28a1-426f-8326-da6494efcd66,2,4,0,True,False,10,False,False,0,,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
243afa27-a5bf-435d-b11d-08679e6ea7d7,2,5,2,True,False,10,True,True,2,3,True,False,1,3,True,False,1,2,True,True,2,2,True,False,1,1
24842a7d-5b14-467e-8a71-c21f538ab991,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
24af63c2-4c7d-44a4-94b3-b2307eca9747,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
24bbc7c7-e3f4-47f9-be1b-ff3e90f187b3,2,5,4,True,False,10,True,True,2,2,True,False,1,6,True,True,2,2,True,True,2,2,True,True,2,1
24db635b-d315-416b-aa58-789ad0aa1c66,2,5,0,True,False,10,True,False,1,2,True,False,1,9,True,False,1,3,True,False,1,3,True,False,1,3
24e05b03-4a99-45d4-bb88-fe2eb9e19a9b,2,5,4,True,False,10,True,True,2,2,True,False,1,2,True,True,2,2,True,True,2,2,True,True,2,1
2513098d-46ee-4b49-8f1d-56f77923764c,2,5,0,True,False,10,True,False,1,2,True,False,1,5,True,False,1,2,True,False,1,2,True,False,1,2
256c8b8f-2c16-47ce-82ec-28d3212aabd1,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,2,True,True,2,2,True,True,2,1
25872e55-af54-4776-b898-e7a35d98fed7,2,3,3,False,False,10,True,True,2,2,True,True,2,6,False,False,0,,False,False,0,,True,True,2,2
258cdba2-9cf3-43dd-8653-8fd79bc6b084,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
25a7d25d-926e-4fe9-820d-428b82e8d47e,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
25a825bb-f22d-48a4-979b-07a328d9958d,2,5,3,True,False,10,True,False,1,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
2626bfcc-425d-493c-a37d-10e56216bc18,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
26282946-1742-478f-9f36-25c4f4e858ba,2,5,2,True,False,10,True,False,1,2,True,True,2,5,True,False,1,5,True,False,1,5,True,True,2,1
26b8ed25-2951-482a-a28f-4dd9ceff7845,2,3,0,False,False,10,False,False,0,,False,False,0,,True,False,1,1,True,False,1,1,True,False,1,5
26bf7994-d157-454d-8c3b-bd371435c386,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
26e5baea-afe8-4fd8-8794-b53c6271efb0,2,5,5,True,False,10,True,True,2,2,True,True,2,3,True,True,2,4,True,True,2,4,True,True,2,1
26fec6fe-5673-4850-91c2-be6010b9ebd9,2,4,0,True,False,10,True,False,1,2,False,False,0,,True,False,1,6,True,False,1,8,True,False,1,2
273ffbc2-c55c-4353-8e6d-2edf4366a97b,2,5,1,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1
27782f7c-8a09-4375-91ae-fc5f17dbfd7b,2,5,5,True,False,10,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,1
27944edd-75fa-44c1-be92-caed9599452a,2,5,4,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
28160c4b-d52f-4826-8c54-a32ca151d463,2,5,2,True,False,10,True,False,1,3,True,True,2,2,True,False,1,2,True,False,1,2,True,True,2,1
28230c70-8b04-4042-a292-10b797bd7b44,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
2829fe78-ed49-451c-a140-2493c9d9cc32,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,5,True,True,2,8,True,True,2,1
282d1afa-5ac7-4330-8a99-ef264ee4acc9,2,3,0,False,False,10,False,False,0,,False,False,0,,True,False,1,7,True,False,1,8,True,False,1,3
283a5a55-d237-4688-bebb-40944ce9074c,2,5,3,True,False,10,True,False,1,1,True,True,2,2,True,True,2,1,True,False,1,1,True,True,2,2
28603aac-ef90-4024-9200-84c572622842,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
28958087-c9d7-45aa-b255-acc59c5f7d08,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
28a7204f-97f2-4c75-ab01-36fc6d8bcc7a,2,5,3,True,False,10,True,False,1,3,True,False,1,8,True,True,2,1,True,True,2,1,True,True,2,2
292c923c-e7ba-4bc6-9015-c9b8e0881361,2,5,0,True,False,10,True,False,1,4,True,False,1,1,True,False,1,3,True,False,1,3,True,False,1,1
296f3577-fb8f-4912-b7c9-12453f44ca7e,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,2,True,False,1,2,True,False,1,1
29707923-0006-4ea3-a245-60b72636f948,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,3,True,True,2,3,True,True,2,1
2971f724-0795-43a5-98f7-f1e3f6c52f0a,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
29b526c0-dfb2-42af-a328-4e3a13c1de28,2,5,3,True,False,10,True,False,1,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
2a27db05-fe95-4f65-8218-061cd06740b9,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
2a875379-0b81-4632-a12c-275a8ec2ebcb,2,5,1,True,False,10,True,False,1,6,True,False,1,2,True,False,1,5,True,False,1,6,True,True,2,1
2aa04bb0-31f3-41d6-b1cb-5a5f03f16ea1,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
2be1ab3f-6952-4931-a3d5-da8640d707a4,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
2c14df49-9b2c-4358-9807-d260bd12e166,2,5,3,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,False,1,1,True,True,2,1
2c58e7db-fada-48e8-983b-6308eb4a6266,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
2c60a508-d42e-4e92-b12b-1e5a09ee5aaa,2,5,3,True,False,10,True,False,1,1,True,False,1,3,True,True,2,1,True,True,2,1,True,True,2,1
2c75ccd1-5a57-4bed-9915-c7fd6f7cec9e,2,4,2,True,False,10,True,True,2,2,False,False,0,,True,False,1,4,True,False,1,1,True,True,2,4
2cd1589c-fb29-41fe-b3a2-b5267d74583f,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,2
2ce43674-f5e4-4013-849e-5f76deae1708,2,4,2,True,False,10,True,False,1,5,True,True,2,3,True,False,1,10,False,False,0,,True,True,2,1
2d223ae5-78fe-46f8-b765-c28c3705d241,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
2d62aa8a-7acc-4559-8108-19ef1e7a9959,2,5,2,True,False,10,True,True,2,1,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1
2d861328-5ebb-45bc-99e1-f4e6e3a7fdee,2,5,2,True,False,10,True,True,2,2,True,False,1,3,True,False,1,1,True,False,1,1,True,True,2,2
2db34e38-63f7-4fa9-9d13-6e38370f81ca,2,5,5,True,False,10,True,True,2,2,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,2
2dced078-fcd4-43f7-b643-2f80396fbac9,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
2dfb2d54-2377-43cf-b675-89a7fc7ba843,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
2e0b1a84-f30a-4fdf-8e29-2010b01fead1,2,5,4,True,False,10,True,True,2,2,True,False,1,9,True,True,2,2,True,True,2,2,True,True,2,2
2e7c91f6-8cd2-47ed-aefe-90e0b41fadaf,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,3,True,True,2,3,True,True,2,1
2ea3fe4e-1f64-417f-a934-18a3e49a1b56,2,5,3,True,False,10,True,True,2,9,True,True,2,4,True,False,1,10,True,False,1,10,True,True,2,1
2ec0bf18-cd54-47ab-b90e-c5ae5be45735,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
2ec1eae9-254d-47d1-9e96-de24da5e94a6,2,5,5,True,False,10,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,1
2f268812-49d7-4210-bac9-b2a0df868a5c,2,5,0,True,False,10,True,False,1,5,True,False,1,1,True,False,1,8,True,False,1,8,True,False,1,1
2f5be726-2552-4f64-b3b9-fce8fa3b1327,2,5,1,True,False,10,True,False,1,3,True,False,1,4,True,False,1,4,True,False,1,4,True,True,2,3
2f64efce-ebfd-4afe-947b-dc6c4f093f75,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
2f72d06d-196b-4f1b-9daa-ad3178ebbb21,2,4,3,True,False,10,True,True,2,1,False,False,0,,True,True,2,7,True,False,1,7,True,True,2,4
2fcd1551-41ae-4b47-8800-e8e53853ab4c,2,5,2,True,False,10,True,False,1,1,True,False,1,1,True,True,2,1,True,False,1,1,True,True,2,1
2fd1fea2-affc-4cee-be71-26c5dd5852ec,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
2ff3f9ec-f4d0-4abd-a1d9-ee50da99016b,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
2ff83179-76c7-41dd-93b0-1278f20d5022,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
300530fc-ac73-4051-8fbc-9550c54852f9,2,5,5,True,False,10,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,2
302345f4-8233-4d4e-9e8f-6c9bc72fa83c,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
303ea8c9-56ca-4d15-9238-cb283e0e2358,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
303fbf0c-55f4-459c-8848-715fd77df9fd,2,5,3,True,False,10,True,True,2,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
30534cf7-2a5f-4b8f-99dd-a8d003193351,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
30579c2e-d05d-49bd-900f-c75a4bf2330c,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
30c1ef50-a2e5-4a80-9932-6476c72abca8,2,5,3,True,False,10,True,False,1,4,True,False,1,10,True,True,2,3,True,True,2,3,True,True,2,4
30e14f84-be35-4c30-b0de-491dbdfc445b,2,5,4,True,False,10,True,True,2,5,True,False,1,1,True,True,2,2,True,True,2,2,True,True,2,1
3104adb8-3c9d-449e-bc40-ad78c58e82db,2,4,0,True,False,10,True,False,1,2,True,False,1,5,True,False,1,8,False,False,0,,True,False,1,2
31cd6c45-aba0-45b4-95f1-446d36bda7ae,2,5,2,True,False,10,True,True,2,1,True,False,1,5,True,False,1,3,True,True,2,1,True,False,1,1
31e52e6e-2150-4944-a8d1-467019629783,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
31f7cdc7-477b-46b3-9c46-deb76afc1cc8,2,4,2,True,False,10,True,True,2,2,False,False,0,,True,False,1,6,True,False,1,6,True,True,2,7
321a5c9c-d625-4620-b7e1-08d3cc953a19,2,5,3,True,False,10,True,True,2,1,True,False,1,2,True,True,2,1,True,False,1,1,True,True,2,2
32401057-364a-4cdc-8129-1ea4cce6d8ee,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
32c7cbd6-895f-48f5-89de-5d35ae6d78bb,2,5,3,True,False,10,True,True,2,1,True,True,2,3,True,False,1,1,True,False,1,1,True,True,2,3
32dc0a47-7774-44ec-8ea1-5abdef2a2771,2,5,5,True,False,10,True,True,2,1,True,True,2,3,True,True,2,2,True,True,2,2,True,True,2,1
32ed5208-d4be-4898-961b-a1017f042ea3,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,3,True,False,1,3,True,False,1,1
32edb716-2619-42ed-a051-1448c5f33af7,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
3308bfa8-fb54-445d-935e-e45c7e114b56,2,5,0,True,False,10,True,False,1,2,True,False,1,1,True,False,1,6,True,False,1,8,True,False,1,1
3332fc17-32a2-44f5-aca6-df2dd4640fff,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
336168d0-fedc-4062-a392-579d54b8390a,2,5,3,True,False,10,True,False,1,2,True,True,2,2,True,True,2,2,True,False,1,2,True,True,2,2
3370ae0d-13f9-46b5-96d2-905a4d8d048d,2,5,3,True,False,10,True,True,2,2,True,True,2,2,True,False,1,1,True,False,1,1,True,True,2,2
3376f6a9-537f-48f3-9f7b-f730b8dd6f82,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
337b84a9-fc7c-42b8-8bfa-60b4442f7d42,2,5,1,True,False,10,True,False,1,1,True,False,1,5,True,False,1,1,True,False,1,1,True,True,2,3
33f2a5ff-f268-49c4-ba74-60a486dabb3d,2,5,3,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,False,1,1,True,True,2,1
340587ea-c3f4-4ac1-a8c0-c34781b12798,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
346cc7f7-dc83-4029-a288-28b9941565da,2,4,3,True,False,10,False,False,0,,True,False,1,8,True,True,2,2,True,True,2,2,True,True,2,3
34759b3f-3005-489f-8d03-af0d99970a3d,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,2
349a9f83-41aa-4fb1-ae90-6e68275e4166,2,5,0,True,False,10,True,False,1,3,True,False,1,2,True,False,1,2,True,False,1,2,True,False,1,2
34a49344-e908-4cd3-85bd-c4d4d815a5f9,2,0,0,False,True,10,False,False,0,,False,False,0,,False,False,0,,False,False,0,,False,False,0,
351f0862-2f9b-42c3-9767-ad01b5540f42,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
35231e35-910f-4837-9a9f-9dc1a916b9ee,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
357a92b1-3d7c-43ea-8069-ce3af8a9a9f2,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
35880649-5d13-421e-826d-cac280381d8a,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,True,2,3,True,True,2,1
359d39df-e075-4031-8232-6fdb7179998c,2,5,3,True,False,10,True,True,2,3,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
35ad22cd-6d66-4b12-8c4b-7dd8e951485c,2,5,1,True,False,10,True,False,1,2,True,False,1,4,True,False,1,1,True,True,2,1,True,False,1,2
35b3243e-68ba-4ad9-b175-6a2a606f38a7,2,5,2,True,False,10,True,True,2,4,True,False,1,7,True,False,1,4,True,False,1,4,True,True,2,3
35d9ba67-f8a7-4039-8157-6dd43f47bcfc,2,4,1,True,False,10,True,False,1,1,False,False,0,,True,False,1,2,True,False,1,2,True,True,2,2
35fa73d5-04ef-4e68-849b-871038ee255b,2,4,0,True,False,10,False,False,0,,True,False,1,3,True,False,1,9,True,False,1,10,True,False,1,1
36153415-c36c-49e7-827e-207380dd3089,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
36362691-cf2c-4e78-97a9-26540b216725,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
3662d14b-7a8d-43ee-ba8c-46020dc99997,2,5,4,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
